AdamW Baseline_loss,AdamW Baseline_ppl,Muon (Polar Express)_loss,Muon (Polar Express)_ppl,Muon (Newton-Schulz)_loss,Muon (Newton-Schulz)_ppl,Muon (SVD)_loss,Muon (SVD)_ppl,Muon (QR)_loss,Muon (QR)_ppl,Muon (Sign)_loss,Muon (Sign)_ppl
5.559366226196289,259.6582195860813,5.562989234924316,260.60066980372955,5.56070613861084,260.0063720528627,5.565007209777832,261.12708637126025,6.1766510009765625,481.3771223107505,6.416825294494629,612.0569259805275
5.5569167137146,259.0229618896949,5.577021598815918,264.28329074366826,5.56292200088501,260.58314915705114,5.564658164978027,261.0359572246768,6.165604114532471,476.08866816072293,6.3692731857299805,583.6334815562697
5.552063941955566,257.76902756461743,5.570477485656738,262.5594376797774,5.555621147155762,258.68759769252773,5.567689895629883,261.8285487924216,6.181599140167236,483.7649460853793,6.528624534606934,684.4561180284396
5.565082550048828,261.1467604978296,5.575243949890137,263.81390516077073,5.556234836578369,258.84640025773473,5.565061569213867,261.1412814782244,6.155418872833252,471.26420089493786,6.51657772064209,676.2600697630174
5.570268630981445,262.5046066397345,5.565016269683838,261.1294521688353,5.561582565307617,260.23434846637673,5.557082653045654,259.06594755312614,6.148381233215332,467.95925642896515,6.474984169006348,648.7089578221943
5.564179420471191,260.91101760353376,5.556512355804443,258.91824507910485,5.567756175994873,261.84590345933094,5.5732293128967285,263.28295092766297,6.179688453674316,482.8415054208836,6.448333740234375,631.6489242746442
5.549793243408203,257.1843758432872,5.558700084686279,259.48530806576446,5.567722797393799,261.8371635552401,5.563399314880371,260.70755882997616,6.178472995758057,482.25498840640216,6.410893440246582,608.4370404351995
5.556933879852295,259.02740835168913,5.547701835632324,256.6470605083996,5.562473773956299,260.46637494505893,5.567055702209473,261.6625514922634,6.2370195388793945,511.3322317283681,6.356023788452148,575.9516916134988
5.544332504272461,255.78378666351597,5.549194812774658,257.0305148764631,5.550863265991211,257.4597162173746,5.563464164733887,260.7244662251918,6.241287708282471,513.5193484867787,6.377162933349609,588.2564153377944
5.55767822265625,259.2202853135069,5.567736625671387,261.8407843372551,5.5547709465026855,258.46775479655633,5.574429988861084,263.5992582919916,6.131407737731934,460.0833817506146,6.44788932800293,631.3682741335141
5.562705993652344,260.52686739097544,5.562601089477539,260.49953846842146,5.553619384765625,258.1702845304297,5.569870471954346,262.40010886569223,6.20386266708374,494.6560472887866,6.472888946533203,647.3511911435756
5.553956031799316,258.2572114219232,5.559512138366699,259.6961096447091,5.568927764892578,262.1528589904685,5.5601806640625,259.86978121259074,6.151715278625488,469.5220576174108,6.34482479095459,569.5375928350591
5.551845073699951,257.71261628074757,5.562028884887695,260.3505220748557,5.556876182556152,259.01246360174036,5.556613922119141,258.9445437865742,6.14465856552124,466.2204381522998,6.458426475524902,638.0562690921222
