NS-5 Baseline (from Iter1)_loss,NS-5 Baseline (from Iter1)_ppl,NS-3 Steps_loss,NS-3 Steps_ppl,NS-7 Steps_loss,NS-7 Steps_ppl,Hybrid SVD-NS_loss,Hybrid SVD-NS_ppl,NS-5 (High Momentum 0.99)_loss,NS-5 (High Momentum 0.99)_ppl
5.564003944396973,260.86523797917613,5.563281536102295,260.6768548204378,5.556013584136963,258.78913619486895,5.575177192687988,263.79629427040777,5.585574150085449,266.5532804021714
5.567848205566406,261.8700021345124,5.560418605804443,259.9316224380236,5.568535804748535,262.0501256530994,5.561380386352539,260.1817398760825,5.583028316497803,265.8755431771715
5.554581642150879,258.4188303567225,5.557885646820068,259.27405944126673,5.561871528625488,260.30955751293806,5.558713436126709,259.4887725915257,5.579286575317383,264.88256460133977
5.560497283935547,259.9520741768335,5.563385486602783,260.7039537184097,5.560226917266846,259.8818013006661,5.563900470733643,260.8382466938346,5.560173034667969,259.8677985710663
5.559934616088867,259.8058486450769,5.563636302947998,260.76935073224155,5.555493354797363,258.65454150653915,5.5621466636657715,260.38118764705854,5.575545787811279,263.8935462202142
5.564080715179443,260.8852655763725,5.562798500061035,260.5509689106007,5.563405990600586,260.7092992465061,5.56421422958374,260.9200998425822,5.581730842590332,265.53080029307574
5.550835609436035,257.4525958669901,5.558042526245117,259.3147373973257,5.559675216674805,259.7384639003278,5.564267158508301,260.9339104283496,5.583245277404785,265.9332340342677
5.565351486206055,261.21700174885274,5.56282377243042,260.5575537341373,5.561140060424805,260.1192189710654,5.561237335205078,260.1445232416494,5.576107025146484,264.041694700213
5.554634094238281,258.4323853192887,5.555052757263184,258.54060405547017,5.559696197509766,259.7439134873402,5.566496849060059,261.5163614044785,5.571600914001465,262.8545701432895
5.556960105895996,259.03420170490136,5.555285453796387,258.6007725579556,5.560307025909424,259.9026209129034,5.544844627380371,255.91481299923856,5.565619468688965,261.28701270999636
5.558934211730957,259.54606770653925,5.559347152709961,259.65326704581133,5.5574049949646,259.1494688282747,5.567796230316162,261.8563917293252,5.564709186553955,261.0492760303585
5.562891960144043,260.57532116374693,5.5598859786987305,259.79321267394937,5.567747116088867,261.84353117080394,5.554224967956543,258.32667546421675,5.5688042640686035,262.1204848955307
5.564006805419922,260.8659843216763,5.557456970214844,259.1629385368104,5.557326793670654,259.12920379687324,5.568438529968262,262.024636024475,5.585551738739014,266.547306651201
5.562390327453613,260.4446408438326,5.566073417663574,261.4056506072334,5.555171012878418,258.5711797415035,5.56584358215332,261.3455772099072,5.5680952072143555,261.9346924455659
